molecule_chembl_id,canonical_smiles,standard_type,standard_value,target_chembl_id,bioactivity,num_h_donors,num_h_acceptors,mol_weight,num_rotatable_bonds,passes_lipinski
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1909043,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1798,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4358,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4644,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL259,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4608,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1951,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL216,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL211,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL245,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1821,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL2035,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4777,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4018,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL3048,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL3464,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL236,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL237,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL233,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1827,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL250,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL240,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1909044,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4074,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4801,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4071,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL248,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL332,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL321,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL299,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL3385,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4040,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL260,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL4445,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL203,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1841,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1824,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL258,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL3243,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL273,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL3459,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL224,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1833,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL225,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL5017,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL3371,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL228,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL287,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL249,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL2327,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,26680.0,CHEMBL3072,inactive,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1835,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL612545,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1868,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL5144,unknown,3,5,374.4770000000001,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,CHEMBL1889,unknown,3,5,374.4770000000001,2,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL220,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL226,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL251,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL256,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL319,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL315,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL223,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL1867,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL1942,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL1916,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL213,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL210,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL246,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL222,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL2622,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL4607,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL3157,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL1832,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL218,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL205,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL4015,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL2414,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL274,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL4029,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL2434,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL1901,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL221,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL230,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL3356,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL5282,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL3622,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL3397,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL289,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL5281,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL340,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL2056,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL217,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL234,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL219,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL238,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL252,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL206,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL242,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL612545,unknown,0,3,204.298,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,CHEMBL2034,unknown,0,3,204.298,1,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL220,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL226,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL251,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL256,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL612545,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL319,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL315,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL223,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL1867,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL1942,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL1916,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL213,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL210,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL246,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL222,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL2622,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL4607,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL612545,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL612545,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL612545,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL3157,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL1832,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL612545,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL612545,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL612545,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL218,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL205,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL4015,unknown,2,3,236.29599999999996,2,True
